@relation 'malicious_01-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,17-weka.filters.unsupervised.attribute.NominalToBinary-R17-weka.filters.unsupervised.attribute.NumericToBinary-R17-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,17'

@attribute X_1 numeric
@attribute X_2 numeric
@attribute X_3 numeric
@attribute X_4 numeric
@attribute X_5 numeric
@attribute X_6 numeric
@attribute X_7 numeric
@attribute X_8 numeric
@attribute X_9 numeric
@attribute X_10 numeric
@attribute X_11 numeric
@attribute X_12 numeric
@attribute X_13 numeric
@attribute X_14 numeric
@attribute X_15 numeric
@attribute MALICIOUS_OFFENSE_binarized {0,1}

@data
0,46,46,3,5,4,2,1,6,1,313,0,42,29,0,0
0,37,37,0,0,7,1,0,5,1,174,0,24,29,0,0
0,36,34,2,1,1,0,0,2,1,0,1,92,142,34,0
0,38,38,10,3,3,5,3,6,5,249,5,98,29,34,0
1,36,34,2,1,15,10,0,5,1,249,1,92,29,34,0
1,36,34,2,1,18,13,0,5,1,249,1,92,29,34,0
0,36,34,2,1,1,0,1,6,1,0,1,92,29,34,0
0,33,32,2,1,6,4,0,5,1,174,0,103,80,43,0
0,28,28,3,5,5,6,1,5,1,249,1,24,107,34,0
0,3,2,3,5,4,2,0,5,1,174,1,103,6,34,0
0,3,2,3,5,1,0,1,6,1,316,1,92,80,34,0
1,17,16,0,0,11,17,1,6,2,102,0,18,24,15,1
0,45,45,10,3,1,0,0,5,2,128,0,24,6,0,1
0,4,4,6,5,2,7,1,2,1,0,1,103,142,34,0
0,33,32,2,1,8,3,1,6,1,249,1,92,29,34,0
0,36,34,2,1,1,0,0,5,1,249,1,92,29,34,0
0,22,22,7,3,2,7,0,5,1,174,1,72,29,34,0
0,39,39,6,5,3,5,4,6,1,316,1,72,29,34,0
0,21,23,4,1,2,7,1,6,1,249,1,59,62,34,0
0,4,4,6,5,4,2,0,5,1,174,0,112,29,23,0
0,9,10,7,3,4,2,1,6,1,0,1,72,130,34,0
0,24,24,0,0,4,2,1,5,1,249,0,103,29,34,0
1,24,24,0,0,15,10,1,6,1,249,0,72,29,34,0
0,33,32,2,1,7,1,1,6,1,249,1,112,29,34,0
0,3,2,3,5,4,2,1,2,1,249,1,112,142,34,0
1,2,3,10,3,11,17,1,6,1,249,0,24,29,34,0
0,45,45,10,3,3,5,1,6,1,316,1,72,29,34,0
0,4,4,6,5,1,0,2,6,1,0,1,103,29,34,0
0,25,25,9,0,5,6,1,5,1,174,?,97,93,43,0
1,4,4,6,5,15,10,1,5,1,316,1,72,62,34,0
3,36,34,2,1,9,8,1,5,1,174,?,92,93,43,0
0,24,24,0,0,8,3,0,5,2,249,2,72,29,34,0
0,4,4,6,5,6,4,1,6,1,249,1,103,29,34,0
0,9,10,7,3,8,3,1,2,1,316,1,87,142,34,0
0,49,49,6,5,5,6,1,6,1,0,1,72,29,34,0
0,36,34,2,1,8,3,1,5,1,174,0,18,93,46,0
0,5,5,3,5,6,4,1,5,1,74,1,92,136,34,0
0,4,4,6,5,4,2,0,5,1,174,1,103,93,34,0
0,41,41,4,1,4,2,1,6,2,174,1,18,130,9,1
0,4,4,6,5,1,0,0,5,1,174,1,72,80,34,0
0,47,48,7,3,3,5,1,6,2,174,2,72,29,34,0
0,37,37,0,0,2,7,3,6,1,316,1,98,62,34,0
0,25,25,9,0,7,1,2,6,1,249,1,72,62,34,0
0,4,4,6,5,3,5,3,6,1,174,0,88,62,23,0
0,33,32,2,1,7,1,0,5,1,174,0,103,29,43,0
0,36,34,2,1,1,0,0,5,1,174,0,92,93,50,0
0,46,46,3,5,4,2,0,5,2,82,0,109,130,0,1
0,45,45,10,3,2,7,1,6,1,316,1,92,29,34,0
0,21,23,4,1,2,7,1,6,1,0,1,92,62,34,0
0,4,4,6,5,2,7,1,6,1,316,1,24,62,34,0
0,25,25,9,0,3,5,1,6,1,249,1,72,29,34,0
0,33,32,2,1,6,4,0,5,1,249,1,98,142,34,0
0,33,32,2,1,8,3,0,5,1,174,0,92,93,43,0
0,2,3,10,3,5,6,1,6,1,316,1,103,29,34,0
1,50,51,0,0,16,12,0,5,1,174,0,18,133,46,0
0,47,48,7,3,5,6,0,5,1,174,0,24,142,0,0
1,49,49,6,5,15,10,1,6,1,249,1,89,29,34,0
1,2,3,10,3,12,16,1,6,1,0,1,103,115,34,0
1,19,19,1,3,17,11,0,5,2,328,1,92,0,9,1
1,4,4,6,5,16,12,1,6,1,316,1,87,130,34,0
0,4,4,6,5,5,6,0,5,1,249,1,92,14,34,0
0,32,31,4,1,8,3,1,6,1,316,1,112,80,34,0
1,19,19,1,3,16,12,1,6,1,218,0,111,80,48,0
0,18,18,9,0,3,5,0,5,3,174,2,103,29,9,1
0,3,2,3,5,6,4,3,6,2,0,2,92,29,34,0
0,33,32,2,1,7,1,0,5,1,174,0,92,93,50,0
0,3,2,3,5,3,5,0,5,1,174,0,98,80,0,0
1,36,34,2,1,15,10,0,5,2,174,0,92,93,0,0
0,4,4,6,5,5,6,1,6,1,249,1,72,29,34,0
0,44,44,1,3,6,4,1,6,1,249,1,103,29,34,0
4,44,44,1,3,9,8,1,2,1,316,1,103,115,34,0
0,49,49,6,5,5,6,1,6,2,200,1,98,29,34,1
7,24,24,0,0,9,8,0,5,1,325,0,112,29,34,0
0,37,37,0,0,3,5,1,6,1,316,1,72,29,34,0
1,9,10,7,3,15,10,1,6,1,316,1,72,130,34,0
0,33,32,2,1,6,4,2,6,1,127,0,92,29,43,0
0,32,31,4,1,9,8,1,6,1,316,1,103,103,34,0
0,4,4,6,5,2,7,1,2,1,0,1,103,62,34,0
0,45,45,10,3,4,2,1,6,1,0,1,72,142,34,0
0,33,32,2,1,8,3,2,1,1,316,1,72,14,34,0
0,4,4,6,5,2,7,1,2,1,174,1,103,29,34,0
0,24,24,0,0,6,4,1,2,1,74,0,103,142,34,0
1,24,24,0,0,15,10,1,6,3,158,0,103,80,34,1
0,16,15,0,0,4,2,1,6,1,316,1,12,62,34,0
0,33,32,2,1,7,1,0,5,1,174,0,92,29,50,0
1,47,48,7,3,15,10,1,5,1,174,0,103,62,34,0
1,36,34,2,1,15,10,0,5,1,174,0,92,29,0,0
0,2,3,10,3,8,3,1,2,1,249,0,112,29,34,0
0,33,32,2,1,7,1,1,5,1,249,1,42,29,34,0
0,39,39,6,5,5,6,0,5,1,174,1,72,124,34,0
0,39,39,6,5,2,7,1,6,1,316,1,72,14,34,0
1,22,22,7,3,15,10,0,5,1,174,0,112,93,23,0
0,36,34,2,1,1,0,1,6,1,316,1,92,62,34,0
0,33,32,2,1,7,1,1,6,1,249,1,59,103,34,0
0,25,25,9,0,7,1,1,0,1,249,1,92,142,34,0
0,24,24,0,0,4,2,1,5,1,174,1,103,62,34,0
0,47,48,7,3,6,4,2,2,1,174,0,103,142,34,0
0,4,4,6,5,7,1,1,2,1,316,1,84,142,34,0
0,21,23,4,1,6,4,1,5,1,174,0,98,53,34,0
0,33,32,2,1,5,6,0,5,1,174,0,112,93,43,0
0,3,2,3,5,2,7,0,5,1,249,1,103,29,34,0
1,20,20,10,3,16,12,1,6,1,316,1,103,124,34,0
0,33,32,2,1,7,1,0,5,1,249,1,103,29,34,0
1,22,22,7,3,15,10,0,5,1,249,1,103,14,34,0
0,4,4,6,5,5,6,1,5,1,249,1,103,80,34,0
0,4,4,6,5,6,4,1,6,1,316,1,109,62,34,0
1,28,28,3,5,11,17,0,5,1,174,0,18,129,46,0
0,45,45,10,3,2,7,2,6,1,0,1,72,29,34,0
0,3,2,3,5,4,2,3,3,1,316,1,88,62,34,0
0,4,4,6,5,7,1,7,6,1,0,1,84,29,34,0
0,6,6,4,1,4,2,1,6,1,249,1,72,29,34,0
0,45,45,10,3,2,7,0,5,2,179,1,103,6,34,1
0,31,36,9,0,6,4,1,6,1,0,0,12,6,34,0
0,33,32,2,1,7,1,0,5,1,174,0,112,29,43,0
0,15,14,3,5,4,2,1,5,3,185,3,103,87,34,1
0,30,35,7,3,7,1,0,5,1,249,1,103,107,34,0
0,46,46,3,5,4,2,0,5,1,249,0,103,87,34,0
0,24,24,0,0,8,3,1,6,1,249,0,72,80,34,0
1,30,35,7,3,15,10,1,6,1,249,1,34,62,34,0
1,42,42,7,3,16,12,1,5,1,174,0,18,80,46,0
0,4,4,6,5,4,2,1,2,1,316,1,113,128,34,0
0,4,4,6,5,6,4,1,6,2,249,2,113,87,34,0
0,36,34,2,1,1,0,1,5,1,316,1,92,29,34,0
0,21,23,4,1,6,4,1,6,2,43,2,72,62,34,1
0,4,4,6,5,1,0,1,2,2,316,2,72,103,34,0
1,38,38,10,3,13,18,1,6,1,316,1,87,80,34,0
0,4,4,6,5,3,5,1,1,1,0,1,97,140,34,0
0,21,23,4,1,7,1,0,5,1,174,0,92,93,0,0
0,9,10,7,3,5,6,1,6,1,174,1,103,93,34,0
1,9,10,7,3,15,10,1,5,1,174,1,98,29,34,0
7,37,37,0,0,9,8,0,5,1,249,1,112,29,34,0
0,45,45,10,3,4,2,0,5,1,174,0,103,130,43,0
0,49,49,6,5,4,2,0,5,1,174,0,18,29,46,0
0,4,4,6,5,4,2,0,5,1,249,1,24,29,34,0
0,4,4,6,5,1,0,1,2,1,249,1,34,62,34,0
0,17,16,0,0,6,4,3,2,2,158,1,103,80,34,1
0,44,44,1,3,8,3,1,6,1,316,1,103,130,34,0
0,4,4,6,5,4,2,0,5,1,174,0,97,29,23,0
0,44,44,1,3,4,2,1,6,1,316,1,103,130,34,0
0,49,49,6,5,4,2,0,5,1,174,1,103,29,34,0
1,4,4,6,5,15,10,1,6,1,0,1,87,93,34,0
0,9,10,7,3,7,1,1,6,1,316,1,103,107,34,0
7,47,48,7,3,9,8,0,5,1,174,0,59,29,23,0
0,48,47,4,1,8,3,0,5,1,174,0,112,107,23,0
0,33,32,2,1,6,4,0,5,1,174,0,103,29,43,0
0,24,24,0,0,5,6,1,6,1,249,1,24,29,34,0
0,4,4,6,5,3,5,4,2,1,0,1,72,80,34,0
0,3,2,3,5,1,0,2,6,1,249,1,103,29,34,0
0,4,4,6,5,1,0,8,2,1,316,1,72,80,34,0
0,33,32,2,1,6,4,0,5,1,249,1,103,93,34,0
1,36,34,2,1,15,10,0,6,1,0,1,92,29,34,0
0,26,27,9,0,3,5,6,2,1,174,1,72,142,34,0
0,3,2,3,5,4,2,1,6,1,249,1,72,80,34,0
0,3,2,3,5,3,5,1,6,1,249,1,111,29,34,0
0,9,10,7,3,4,2,0,5,1,174,1,92,93,34,0
0,4,4,6,5,1,0,1,5,1,249,1,98,29,34,0
1,51,50,7,3,17,11,0,5,2,75,1,103,142,34,1
0,39,39,6,5,4,2,2,6,1,0,1,72,130,34,0
0,4,4,6,5,4,2,1,6,1,174,1,72,29,34,0
0,49,49,6,5,2,7,1,5,2,174,2,103,93,34,0
0,33,32,2,1,7,1,0,5,1,174,0,72,93,43,0
0,39,39,6,5,8,3,0,5,1,174,0,72,93,0,0
0,39,39,6,5,8,3,0,5,1,174,1,24,93,34,0
0,21,23,4,1,2,7,1,2,1,249,1,92,142,34,0
0,33,32,2,1,7,1,0,5,1,316,1,72,80,34,0
3,45,45,10,3,9,8,2,3,1,316,1,112,119,34,0
0,4,4,6,5,1,0,1,5,1,249,1,103,29,34,0
0,44,44,1,3,7,1,1,2,1,249,1,103,29,34,0
0,3,2,3,5,4,2,0,5,1,174,0,18,133,46,0
0,33,32,2,1,6,4,0,5,1,174,0,116,93,0,0
0,21,23,4,1,7,1,1,6,1,316,1,103,80,34,0
0,37,37,0,0,8,3,1,2,1,249,1,111,142,34,0
1,36,34,2,1,15,10,0,5,1,174,1,92,133,34,0
0,21,23,4,1,7,1,1,6,1,249,1,98,62,34,0
0,5,5,3,5,3,5,1,6,1,316,1,112,62,34,0
1,30,35,7,3,15,10,1,6,1,249,1,112,29,34,0
0,24,24,0,0,5,6,1,2,1,249,1,24,142,34,0
0,51,50,7,3,8,3,1,6,1,218,0,72,142,48,0
0,43,43,9,0,4,2,1,6,1,316,1,114,29,34,0
0,37,37,0,0,7,1,0,5,1,313,0,92,115,0,0
0,4,4,6,5,5,6,1,6,1,316,1,72,14,34,0
0,4,4,6,5,1,0,1,1,1,316,1,89,29,34,0
0,39,39,6,5,4,2,0,5,1,174,0,112,62,48,0
0,36,34,2,1,1,0,0,5,2,174,1,103,93,36,1
0,11,11,7,3,3,5,1,2,1,303,1,72,103,34,0
0,49,49,6,5,4,2,2,6,1,316,1,12,29,34,0
0,33,32,2,1,8,3,1,6,1,316,1,92,29,34,0
0,4,4,6,5,4,2,0,5,1,249,1,103,93,34,0
0,24,24,0,0,8,3,1,2,1,316,1,72,142,34,0
0,21,23,4,1,6,4,0,5,1,174,0,112,142,43,0
7,3,2,3,5,9,8,0,5,1,174,0,112,87,46,0
0,4,4,6,5,7,1,2,6,1,0,1,72,29,34,0
1,36,34,2,1,15,10,0,5,1,174,0,92,29,43,0
0,25,25,9,0,5,6,1,5,1,174,0,98,142,23,0
0,19,19,1,3,9,8,0,5,1,316,1,67,56,34,0
0,3,2,3,5,4,2,0,5,1,174,1,103,93,34,0
7,36,34,2,1,9,8,0,5,1,174,0,92,62,43,0
0,4,4,6,5,5,6,1,6,1,316,1,113,62,34,0
1,4,4,6,5,15,10,0,5,1,127,0,112,29,23,0
1,37,37,0,0,11,17,6,3,1,0,1,87,87,34,0
0,47,48,7,3,4,2,1,2,2,98,0,72,62,34,1
7,25,25,9,0,9,8,1,5,1,316,1,72,130,34,0
7,33,32,2,1,9,8,0,5,1,174,?,112,62,43,0
0,4,4,6,5,1,0,5,6,1,316,1,92,103,34,0
1,22,22,7,3,15,10,3,2,1,316,1,112,29,34,0
0,4,4,6,5,5,6,0,5,1,174,1,98,87,34,0
0,19,19,1,3,3,5,0,5,1,174,0,18,53,46,0
0,37,37,0,0,7,1,0,5,1,174,0,24,29,0,0
5,8,7,7,3,18,13,0,5,2,174,0,112,136,0,0
1,4,4,6,5,15,10,3,6,4,263,2,98,130,34,1
0,36,34,2,1,1,0,5,3,1,316,1,92,62,34,0
0,16,15,0,0,1,0,1,2,1,0,1,59,142,34,0
0,23,21,4,1,7,1,1,6,1,249,1,103,29,34,0
0,45,45,10,3,5,6,0,5,1,174,1,103,93,34,0
1,30,35,7,3,17,11,2,6,2,249,2,112,29,34,0
0,36,34,2,1,1,0,1,5,1,174,0,92,62,43,0
0,17,16,0,0,2,7,0,5,1,249,1,103,29,34,0
1,20,20,10,3,16,12,1,2,1,316,1,72,119,34,0
0,47,48,7,3,5,6,0,5,1,174,1,103,142,34,0
0,33,32,2,1,5,6,0,5,1,174,0,112,62,43,0
7,21,23,4,1,9,8,0,5,1,174,1,24,93,34,0
0,38,38,10,3,9,8,0,5,1,174,1,18,29,34,0
0,38,38,10,3,5,6,0,5,1,174,1,103,29,34,0
0,40,40,2,1,5,6,2,6,1,174,1,72,93,34,0
0,29,29,9,0,4,2,0,5,1,174,1,103,29,34,0
0,31,36,9,0,5,6,1,0,1,316,0,34,29,34,0
0,8,7,7,3,9,8,1,6,1,303,0,92,107,34,0
1,49,49,6,5,15,10,0,5,19,174,0,72,93,43,0
0,24,24,0,0,5,6,0,5,2,249,2,98,29,34,0
1,9,10,7,3,15,10,1,5,1,174,1,103,29,34,0
0,36,34,2,1,1,0,3,6,1,0,1,92,62,34,0
0,16,15,0,0,1,0,0,5,1,102,1,103,29,34,0
0,39,39,6,5,3,5,2,2,1,299,1,98,62,34,0
0,23,21,4,1,5,6,2,6,3,174,2,24,93,9,1
0,21,23,4,1,6,4,0,5,1,174,0,54,93,48,0
1,9,10,7,3,15,10,1,5,1,127,0,18,53,46,0
0,4,4,6,5,6,4,2,6,1,249,1,109,62,34,0
0,40,40,2,1,1,0,0,5,1,174,0,18,93,46,0
0,4,4,6,5,7,1,0,5,1,249,1,103,119,34,0
1,36,34,2,1,15,10,5,6,1,249,1,92,29,34,0
0,37,37,0,0,2,7,0,5,1,174,0,72,107,43,0
0,27,26,1,3,6,4,0,5,6,249,6,98,29,34,0
0,17,16,0,0,6,4,1,6,1,249,1,116,29,34,0
0,45,45,10,3,1,0,3,6,1,0,1,72,29,34,0
0,3,2,3,5,1,0,0,5,1,174,1,103,93,34,0
0,5,5,3,5,3,5,1,5,2,174,2,103,29,34,0
0,5,5,3,5,9,8,0,5,1,174,0,18,53,46,0
0,16,15,0,0,1,0,0,5,1,174,0,111,53,46,0
0,3,2,3,5,4,2,1,6,1,316,1,72,29,34,0
1,36,34,2,1,15,10,0,5,2,174,0,92,93,43,0
0,23,21,4,1,7,1,1,6,1,249,1,103,119,34,0
0,24,24,0,0,5,6,1,2,1,0,1,103,142,34,0
0,47,48,7,3,6,4,2,6,1,174,0,116,29,0,0
0,16,15,0,0,1,0,0,5,1,174,0,18,93,46,0
0,4,4,6,5,1,0,1,6,1,0,1,72,130,34,0
1,22,22,7,3,15,10,0,5,1,316,1,72,130,34,0
0,44,44,1,3,7,1,1,6,2,249,2,34,29,34,0
0,47,48,7,3,3,5,1,5,1,328,1,103,29,34,0
0,4,4,6,5,1,0,1,5,1,174,1,103,93,34,0
1,36,34,2,1,15,10,0,5,1,249,1,103,93,34,0
0,4,4,6,5,2,7,1,6,1,249,1,103,142,34,0
0,36,34,2,1,1,0,1,2,1,249,1,92,142,34,0
1,22,22,7,3,15,10,0,5,1,174,0,112,107,23,0
0,33,32,2,1,6,4,0,5,1,174,0,92,93,50,0
0,49,49,6,5,5,6,1,6,1,316,1,72,29,34,0
0,4,4,6,5,1,0,1,6,1,249,1,12,93,34,0
0,45,45,10,3,7,1,0,5,2,74,2,103,62,34,0
0,36,34,2,1,5,6,1,5,1,316,1,92,29,34,0
0,7,8,7,3,2,7,1,2,1,303,1,116,80,34,0
0,45,45,10,3,3,5,2,5,2,0,2,98,107,34,0
1,22,22,7,3,15,10,0,5,1,174,1,103,29,34,0
0,39,39,6,5,3,5,1,6,1,0,1,98,29,34,0
0,16,15,0,0,8,3,1,2,1,316,1,92,29,34,0
0,33,32,2,1,7,1,1,6,2,316,2,72,80,34,0
0,3,2,3,5,5,6,2,6,1,174,1,12,29,34,0
0,4,4,6,5,5,6,1,6,2,316,2,98,29,34,0
1,36,34,2,1,15,10,0,5,1,249,1,92,29,34,0
0,25,25,9,0,6,4,1,2,2,316,2,103,93,34,0
0,39,39,6,5,2,7,1,6,1,249,1,98,103,34,0
0,33,32,2,1,3,5,0,5,1,249,1,112,29,34,0
0,4,4,6,5,1,0,1,2,1,249,1,112,142,34,0
0,15,14,3,5,4,2,0,5,1,174,0,18,133,46,0
0,38,38,10,3,3,5,1,2,2,200,1,72,142,36,1
0,41,41,4,1,7,1,5,6,1,316,1,109,29,34,0
0,33,32,2,1,7,1,1,5,1,249,1,103,29,34,0
1,22,22,7,3,15,10,1,2,1,249,1,103,142,34,0
0,26,27,9,0,4,2,0,5,1,174,0,67,29,0,0
0,14,17,9,0,5,6,0,5,1,174,0,103,29,23,0
0,36,34,2,1,1,0,1,6,1,174,0,92,80,0,0
0,25,25,9,0,3,5,1,2,1,316,1,72,29,34,0
0,24,24,0,0,9,8,1,5,2,179,2,18,133,34,1
0,4,4,6,5,2,7,1,2,1,0,1,72,62,34,0
1,39,39,6,5,11,17,1,6,1,249,1,113,80,34,0
0,40,40,2,1,1,0,1,5,1,174,1,34,29,34,0
1,36,34,2,1,15,10,0,6,1,303,1,92,29,34,0
0,37,37,0,0,3,5,2,2,2,43,2,72,142,34,1
0,4,4,6,5,6,4,0,5,1,174,0,116,93,0,0
0,25,25,9,0,5,6,1,5,1,174,0,112,93,43,0
0,4,4,6,5,1,0,0,5,1,174,1,103,29,34,0
7,49,49,6,5,9,8,1,5,1,316,1,112,62,34,0
0,4,4,6,5,1,0,2,6,1,249,1,103,29,34,0
0,4,4,6,5,2,7,2,6,1,316,1,72,62,34,0
0,45,45,10,3,6,4,2,6,1,316,1,42,133,34,0
0,4,4,6,5,6,4,0,5,1,174,0,112,119,23,0
7,36,34,2,1,9,8,0,5,2,174,0,92,93,43,0
0,36,34,2,1,1,0,0,5,1,249,1,92,130,34,0
0,25,25,9,0,3,5,0,0,1,249,1,103,29,34,0
0,33,32,2,1,6,4,1,6,1,249,1,112,130,34,0
0,4,4,6,5,4,2,1,6,1,249,1,72,29,34,0
0,4,4,6,5,1,0,1,5,1,249,1,103,29,34,0
0,4,4,6,5,2,7,1,6,1,249,1,103,62,34,0
0,33,32,2,1,6,4,1,6,1,249,1,112,62,34,0
0,3,2,3,5,1,0,1,6,2,249,2,103,14,34,0
0,33,32,2,1,6,4,0,5,1,174,0,103,93,43,0
0,21,23,4,1,7,1,0,5,1,277,1,103,140,34,0
1,36,34,2,1,15,10,1,5,1,174,0,92,29,0,0
1,51,50,7,3,16,12,2,6,1,174,1,103,29,34,0
0,45,45,10,3,2,7,1,3,1,249,1,113,29,34,0
0,25,25,9,0,7,1,2,6,1,174,1,112,93,34,0
0,4,4,6,5,1,0,0,5,1,174,1,103,29,34,0
0,4,4,6,5,1,0,1,6,1,249,1,67,29,34,0
0,24,24,0,0,8,3,0,5,1,174,0,103,87,34,0
0,21,23,4,1,5,6,1,6,1,316,1,2,14,34,0
0,33,32,2,1,7,1,0,5,1,174,0,103,93,43,0
0,36,34,2,1,1,0,4,2,1,316,1,92,62,34,0
0,4,4,6,5,3,5,1,2,1,0,1,48,14,34,0
0,4,4,6,5,5,6,1,6,3,249,3,72,29,34,0
7,21,23,4,1,9,8,1,6,1,316,1,112,14,34,0
7,3,2,3,5,9,8,0,5,1,174,0,112,29,48,0
0,36,34,2,1,1,0,0,5,1,249,1,92,62,34,0
1,4,4,6,5,15,10,0,5,2,174,2,103,119,34,0
0,3,2,3,5,1,0,1,5,1,249,1,103,80,34,0
0,3,2,3,5,1,0,1,6,1,249,1,103,29,34,0
1,30,35,7,3,11,17,1,6,2,43,1,34,80,34,1
7,33,32,2,1,9,8,0,5,1,174,?,112,62,43,0
0,24,24,0,0,4,2,1,5,1,249,1,103,107,34,0
0,21,23,4,1,2,7,3,5,2,0,2,103,62,34,0
7,6,6,4,1,9,8,0,5,1,249,1,112,29,34,0
0,33,32,2,1,5,6,0,5,1,174,0,112,29,43,0
0,42,42,7,3,4,2,1,2,1,174,1,103,142,34,0
0,26,27,9,0,3,5,2,6,1,249,1,72,29,34,0
0,4,4,6,5,3,5,0,5,1,174,1,103,80,34,0
7,9,10,7,3,9,8,1,5,1,174,1,92,29,34,0
0,33,32,2,1,5,6,0,5,1,174,0,92,93,43,0
0,27,26,1,3,5,6,1,2,1,218,0,103,80,48,0
0,30,35,7,3,3,5,0,5,1,174,0,18,29,46,0
0,49,49,6,5,5,6,2,5,1,0,1,98,142,34,0
1,22,22,7,3,15,10,0,5,1,174,0,92,29,0,0
0,36,34,2,1,1,0,1,2,1,316,1,92,93,34,0
1,4,4,6,5,15,10,0,5,1,174,1,72,29,34,0
0,4,4,6,5,7,1,0,5,1,249,1,103,29,34,0
0,4,4,6,5,5,6,1,1,1,249,1,103,142,34,0
0,25,25,9,0,5,6,1,5,1,174,0,112,29,0,0
0,50,51,0,0,2,7,1,5,1,174,1,103,29,34,0
1,22,22,7,3,15,10,0,5,1,174,1,24,142,34,0
0,33,32,2,1,6,4,1,6,1,249,1,92,29,34,0
0,5,5,3,5,2,7,2,6,1,249,1,72,80,34,0
1,44,44,1,3,15,10,1,6,1,316,1,72,62,34,0
0,6,6,4,1,6,4,2,3,1,249,1,112,130,34,0
0,25,25,9,0,8,3,2,6,1,249,1,92,62,34,0
0,21,23,4,1,7,1,1,6,2,316,0,103,103,34,0
0,4,4,6,5,1,0,2,6,2,0,2,72,29,34,0
0,40,40,2,1,1,0,1,6,1,249,1,24,29,34,0
0,24,24,0,0,5,6,2,3,2,316,0,72,142,34,0
0,4,4,6,5,5,6,1,5,1,174,1,103,93,34,0
0,16,15,0,0,6,4,1,6,1,316,1,98,29,34,0
0,16,15,0,0,7,1,1,6,1,249,1,24,130,34,0
0,0,1,6,5,3,5,1,6,2,249,2,109,29,34,0
0,42,42,7,3,7,1,5,6,1,0,1,72,80,34,0
1,25,25,9,0,12,16,1,6,2,249,2,98,0,34,0
0,29,29,9,0,4,2,3,6,1,174,1,72,14,34,0
0,4,4,6,5,5,6,2,6,1,249,1,103,62,34,0
0,45,45,10,3,2,7,2,2,2,316,2,98,107,34,0
0,46,46,3,5,5,6,2,6,1,313,0,42,29,0,0
0,9,10,7,3,5,6,2,6,1,174,1,72,29,34,0
0,21,23,4,1,2,7,0,5,2,249,2,103,130,34,0
0,26,27,9,0,4,2,1,6,2,263,2,10,62,34,1
0,33,32,2,1,6,4,0,5,1,249,1,72,29,34,0
0,44,44,1,3,8,3,1,6,1,316,1,103,142,34,0
7,11,11,7,3,9,8,0,5,1,174,1,112,62,34,0
0,4,4,6,5,6,4,0,5,1,174,1,103,93,34,0
1,24,24,0,0,12,16,1,6,1,316,1,87,107,34,0
0,47,48,7,3,3,5,1,5,1,174,0,112,29,23,0
0,4,4,6,5,3,5,2,6,1,0,1,103,62,34,0
1,26,27,9,0,15,10,0,5,1,174,1,103,29,34,0
0,26,27,9,0,4,2,1,2,1,303,1,72,142,34,0
0,44,44,1,3,6,4,1,6,1,249,1,24,29,34,0
0,6,6,4,1,5,6,1,6,1,316,1,112,29,34,0
1,4,4,6,5,15,10,4,6,2,316,2,72,29,34,0
0,33,32,2,1,7,1,0,5,1,174,0,103,93,43,0
0,39,39,6,5,3,5,1,6,1,316,1,12,62,34,0
0,36,34,2,1,1,0,0,5,1,249,1,92,103,34,0
5,6,6,4,1,13,18,0,5,2,128,1,112,62,9,1
0,33,32,2,1,6,4,0,5,1,316,1,103,130,34,0
0,5,5,3,5,2,7,0,5,1,174,0,112,93,48,0
0,24,24,0,0,7,1,1,6,1,174,1,103,29,34,0
0,4,4,6,5,4,2,2,6,1,0,1,103,29,34,0
0,33,32,2,1,7,1,2,6,1,249,1,92,93,34,0
0,33,32,2,1,4,2,0,5,1,174,0,112,29,43,0
0,24,24,0,0,2,7,1,2,1,303,1,103,62,34,0
1,22,22,7,3,15,10,0,5,1,174,1,103,29,34,0
0,44,44,1,3,6,4,1,2,2,0,2,103,80,34,0
0,24,24,0,0,8,3,0,5,1,174,1,103,29,34,0
0,23,21,4,1,6,4,1,6,1,0,1,72,29,34,0
0,19,19,1,3,6,4,1,6,1,249,1,103,29,34,0
1,36,34,2,1,15,10,0,5,2,174,1,92,93,39,1
0,45,45,10,3,1,0,1,6,1,0,1,103,29,34,0
0,42,42,7,3,9,8,2,6,1,249,1,98,29,34,0
1,42,42,7,3,16,12,1,6,1,0,1,34,80,34,0
0,19,19,1,3,5,6,1,6,1,249,1,109,29,34,0
1,4,4,6,5,13,18,1,6,1,249,1,12,14,34,0
1,49,49,6,5,15,10,0,5,1,174,1,103,14,34,0
7,17,16,0,0,9,8,0,5,1,249,1,112,62,34,0
7,45,45,10,3,9,8,0,5,1,249,1,112,93,34,0
0,30,35,7,3,7,1,0,5,1,174,1,111,62,34,0
0,37,37,0,0,6,4,0,5,4,229,4,112,107,34,1
1,36,34,2,1,15,10,0,5,2,174,0,18,93,46,0
1,36,34,2,1,15,10,0,5,1,303,1,92,103,9,1
1,36,34,2,1,15,10,0,5,1,174,0,92,29,48,0
7,42,42,7,3,9,8,1,2,1,249,1,92,130,34,0
0,25,25,9,0,5,6,2,6,1,174,0,103,29,43,0
0,19,19,1,3,6,4,7,3,7,0,7,72,142,34,0
0,9,10,7,3,4,2,0,5,1,0,1,98,142,34,0
2,39,39,6,5,9,8,1,6,2,249,2,103,29,34,0
0,39,39,6,5,4,2,0,5,4,174,4,103,107,34,0
