@relation 'job_change_data_scientist-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.NumericToBinary-R13-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R9-10'

@attribute city {city_103,city_40,city_21,city_115,city_162,city_176,city_160,city_46,city_61,city_114,city_13,city_159,city_102,city_67,city_100,city_16,city_71,city_104,city_64,city_101,city_83,city_105,city_73,city_75,city_41,city_11,city_93,city_90,city_36,city_20,city_57,city_152,city_19,city_65,city_74,city_173,city_136,city_98,city_97,city_50,city_138,city_82,city_157,city_89,city_150,city_70,city_175,city_94,city_28,city_59,city_165,city_145,city_142,city_26,city_12,city_37,city_43,city_116,city_23,city_99,city_149,city_10,city_45,city_80,city_128,city_158,city_123,city_7,city_72,city_106,city_143,city_78,city_109,city_24,city_134,city_48,city_144,city_91,city_146,city_133,city_126,city_118,city_9,city_167,city_27,city_84,city_54,city_39,city_79,city_76,city_77,city_81,city_131,city_44,city_117,city_155,city_33,city_141,city_127,city_62,city_53,city_25,city_2,city_69,city_120,city_111,city_30,city_1,city_140,city_179,city_55,city_14,city_42,city_107,city_18,city_139,city_180,city_166,city_121,city_129,city_8,city_31,city_171}
@attribute city_development_index numeric
@attribute gender {Male,Female,Other}
@attribute relevent_experience {'Has relevent experience','No relevent experience'}
@attribute enrolled_university {no_enrollment,'Full time course','Part time course'}
@attribute education_level {Graduate,Masters,'High School',Phd,'Primary School'}
@attribute major_discipline {STEM,'Business Degree',Arts,Humanities,'No Major',Other}
@attribute experience {>20,15,5,<1,11,13,7,17,2,16,1,4,10,14,18,19,12,3,6,9,8,20}
@attribute training_hours numeric
@attribute target_binarized {0,1}

@data
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,>20,85,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,62,0
city_67,0.855,Male,'Has relevent experience','Full time course',Graduate,STEM,4,13,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,Humanities,1,15,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,48,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,11,0
city_71,0.884,Male,'No relevent experience','Full time course',Graduate,STEM,2,20,0
city_100,0.887,Male,'Has relevent experience','Part time course',Graduate,STEM,7,25,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,4,0
city_103,0.92,Male,'No relevent experience',no_enrollment,'High School',STEM,9,144,0
city_73,0.754,Female,'No relevent experience',no_enrollment,Graduate,STEM,6,23,0
city_102,0.804,Female,'Has relevent experience',no_enrollment,Phd,STEM,17,91,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,'Primary School',STEM,15,58,0
city_160,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,3,123,0
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,48,0
city_45,0.89,Male,'Has relevent experience','Part time course',Graduate,STEM,5,14,0
city_103,0.92,Male,'Has relevent experience','Part time course',Masters,STEM,15,57,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Other,>20,13,0
city_136,0.897,Male,'No relevent experience',no_enrollment,Masters,STEM,7,24,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,136,0
city_23,0.899,Male,'Has relevent experience',no_enrollment,Graduate,STEM,20,30,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Arts,>20,10,0
city_93,0.865,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,140,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,47,0
city_160,0.92,Female,'Has relevent experience',no_enrollment,'High School',STEM,>20,10,0
city_11,0.55,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,161,0
city_45,0.89,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,61,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,47,0
city_16,0.91,Male,'Has relevent experience','Full time course',Graduate,STEM,>20,52,0
city_77,0.83,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,66,0
city_149,0.689,Male,'No relevent experience','Full time course',Graduate,STEM,2,39,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,52,0
city_103,0.92,Male,'No relevent experience',no_enrollment,'Primary School',STEM,3,111,0
city_160,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,1,112,0
city_50,0.896,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,244,0
city_50,0.896,Male,'No relevent experience','Full time course','High School',STEM,4,168,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,124,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,20,43,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,10,14,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,254,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,320,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,32,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,>20,98,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,2,0
city_28,0.939,Male,'No relevent experience',no_enrollment,Phd,STEM,>20,106,0
city_103,0.92,Male,'No relevent experience','Full time course',Masters,STEM,15,10,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,129,0
city_11,0.55,Female,'Has relevent experience',no_enrollment,Masters,STEM,11,51,0
city_80,0.847,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,67,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,99,0
city_142,0.727,Male,'Has relevent experience','Full time course','High School',STEM,1,23,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,151,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Humanities,>20,84,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,242,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,220,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,31,0
city_16,0.91,Male,'No relevent experience',no_enrollment,Masters,Humanities,13,62,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,12,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,22,0
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,3,25,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,7,168,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,24,0
city_74,0.579,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,2,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,19,42,0
city_21,0.624,Female,'Has relevent experience','Part time course',Graduate,STEM,18,38,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,>20,7,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,156,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,194,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,95,0
city_103,0.92,Female,'No relevent experience',no_enrollment,Masters,Humanities,2,72,0
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,2,146,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,7,0
city_19,0.682,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,85,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,'High School',STEM,14,74,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,13,12,0
city_103,0.92,Male,'Has relevent experience','Full time course',Graduate,STEM,8,21,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,12,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,26,0
city_57,0.866,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,62,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,7,79,0
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,<1,111,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,'Business Degree',2,30,0
city_165,0.903,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,6,71,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,64,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,'High School',STEM,5,12,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,51,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,'High School',STEM,4,96,0
city_21,0.624,Male,'Has relevent experience','Full time course',Masters,STEM,7,119,0
city_100,0.887,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,105,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,'No Major',14,22,0
city_149,0.689,Male,'No relevent experience','Full time course','High School',STEM,2,12,0
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,1,100,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,112,0
city_36,0.893,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,82,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,100,0
city_103,0.92,Female,'No relevent experience',no_enrollment,Graduate,STEM,4,36,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,1,9,0
city_136,0.897,Male,'Has relevent experience','Part time course',Graduate,Other,1,222,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,20,48,0
city_21,0.624,Male,'No relevent experience','Part time course',Graduate,STEM,4,112,0
city_16,0.91,Male,'Has relevent experience','Part time course',Graduate,STEM,9,51,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,18,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,278,0
city_74,0.579,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,5,0
city_128,0.527,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,25,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,2,79,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,90,0
city_98,0.949,Male,'Has relevent experience',no_enrollment,Masters,STEM,17,134,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,112,0
city_141,0.763,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,146,0
city_61,0.913,Male,'Has relevent experience',no_enrollment,Masters,STEM,12,52,0
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,2,80,0
city_71,0.884,Male,'Has relevent experience','Full time course',Graduate,STEM,11,10,0
city_73,0.754,Male,'Has relevent experience','Part time course','High School',STEM,14,23,0
city_136,0.897,Male,'No relevent experience',no_enrollment,Masters,STEM,10,39,0
city_28,0.939,Male,'Has relevent experience',no_enrollment,'High School',STEM,6,48,0
city_103,0.92,Male,'No relevent experience',no_enrollment,'Primary School',STEM,<1,39,0
city_160,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,>20,42,0
city_28,0.939,Male,'Has relevent experience','Full time course',Masters,STEM,19,134,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,18,0
city_159,0.843,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,22,0
city_114,0.926,Male,'No relevent experience','Part time course','High School',STEM,9,13,0
city_103,0.92,Male,'No relevent experience',no_enrollment,'Primary School',STEM,1,57,0
city_102,0.804,Female,'No relevent experience','Full time course','High School',STEM,4,144,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,36,0
city_103,0.92,Other,'Has relevent experience',no_enrollment,Graduate,STEM,3,10,0
city_16,0.91,Male,'No relevent experience',no_enrollment,Graduate,STEM,1,202,0
city_114,0.926,Female,'Has relevent experience',no_enrollment,Graduate,STEM,>20,40,0
city_136,0.897,Male,'No relevent experience','Full time course',Graduate,STEM,4,13,0
city_114,0.926,Male,'Has relevent experience','Full time course',Masters,STEM,13,80,0
city_11,0.55,Female,'Has relevent experience',no_enrollment,Graduate,STEM,4,55,0
city_114,0.926,Female,'No relevent experience',no_enrollment,Masters,'Business Degree',4,53,0
city_114,0.926,Male,'No relevent experience',no_enrollment,Graduate,STEM,7,34,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Graduate,STEM,20,4,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,23,0
city_65,0.802,Male,'No relevent experience','Full time course',Masters,STEM,3,302,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,46,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Masters,STEM,3,70,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Other,5,214,0
city_175,0.776,Male,'No relevent experience','Full time course',Graduate,STEM,4,52,0
city_109,0.701,Male,'Has relevent experience',no_enrollment,Masters,STEM,16,150,0
city_11,0.55,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,55,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,76,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,152,0
city_115,0.789,Male,'No relevent experience','Full time course',Graduate,STEM,3,47,0
city_57,0.866,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,17,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,8,60,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,135,0
city_36,0.893,Male,'Has relevent experience','Part time course',Graduate,STEM,9,113,0
city_45,0.89,Male,'Has relevent experience',no_enrollment,'High School',STEM,16,39,0
city_144,0.84,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,8,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,51,0
city_61,0.913,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,22,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Phd,Other,>20,248,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,28,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,26,0
city_173,0.878,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,59,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,62,0
city_97,0.925,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,80,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,55,0
city_104,0.924,Male,'Has relevent experience','Full time course',Graduate,STEM,>20,60,0
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,>20,21,0
city_67,0.855,Male,'No relevent experience','Part time course',Graduate,STEM,4,78,0
city_142,0.727,Male,'Has relevent experience','Full time course',Graduate,STEM,4,31,0
city_162,0.767,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,12,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Masters,STEM,6,42,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,109,0
city_28,0.939,Male,'Has relevent experience',no_enrollment,Masters,STEM,8,60,0
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,5,34,0
city_13,0.827,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,156,0
city_23,0.899,Female,'Has relevent experience',no_enrollment,Graduate,STEM,8,100,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,8,0
city_16,0.91,Male,'No relevent experience','Full time course',Masters,STEM,5,21,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,>20,64,0
city_143,0.74,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,4,0
city_76,0.698,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,21,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,86,0
city_173,0.878,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,222,0
city_21,0.624,Male,'Has relevent experience','Part time course',Graduate,STEM,9,114,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,>20,5,0
city_9,0.743,Male,'Has relevent experience','Full time course',Graduate,STEM,5,69,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,42,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,170,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,334,0
city_104,0.924,Male,'No relevent experience','Part time course',Masters,STEM,10,25,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,170,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,>20,90,0
city_162,0.767,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,165,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,63,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,'High School',STEM,4,76,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,7,3,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,33,0
city_7,0.647,Male,'No relevent experience','Full time course',Masters,STEM,4,36,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,14,0
city_103,0.92,Female,'No relevent experience',no_enrollment,Graduate,Arts,4,20,0
city_73,0.754,Male,'No relevent experience','Full time course','High School',STEM,2,41,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Masters,STEM,6,101,0
city_114,0.926,Male,'No relevent experience',no_enrollment,'High School',STEM,4,29,0
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,2,37,0
city_144,0.84,Male,'Has relevent experience',no_enrollment,Masters,STEM,7,100,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Other,14,46,0
city_28,0.939,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,43,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,16,29,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,165,0
city_28,0.939,Male,'Has relevent experience','Full time course',Graduate,STEM,7,59,0
city_77,0.83,Male,'Has relevent experience',no_enrollment,'Primary School',STEM,13,2,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,79,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,16,57,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,10,50,0
city_65,0.802,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,23,0
city_21,0.624,Male,'No relevent experience',no_enrollment,Masters,STEM,2,37,0
city_100,0.887,Male,'No relevent experience',no_enrollment,Graduate,Other,2,24,0
city_160,0.92,Female,'Has relevent experience',no_enrollment,Masters,STEM,13,28,0
city_64,0.666,Male,'No relevent experience','Full time course','High School',STEM,4,41,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,125,0
city_23,0.899,Male,'Has relevent experience',no_enrollment,Masters,Humanities,4,53,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,32,0
city_61,0.913,Male,'No relevent experience','Full time course','High School',STEM,12,83,0
city_123,0.738,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,23,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Phd,STEM,10,10,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,206,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Masters,Humanities,2,56,0
city_99,0.915,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,69,0
city_11,0.55,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,138,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,7,22,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,36,0
city_100,0.887,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,30,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Phd,STEM,>20,55,0
city_120,0.78,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,165,0
